timestamp,metaData.machine_id,metaData.tenant_id,vh3_21,vh2_21,ch1_16,ch3_1,ch3_14,ch3_24,ch3_7,vh2_11,vh3_8,ch2_1,vh1_27,ch3_3,ch2_18,vh1_15,vh2_14,vh1_12,vh3_18,ch2_10,vh3_28,ch2_9,vh3_13,vh3_6,ch3_5,vh1_29,ch1_21,vh3_20,ch2_23,vh2_4,ch1_8,ch1_23,vh3_2,_id,vh3_7,ch1_13,vh1_18,vh2_8,vh1_2,vh1_24,vh2_26,ch3_17,ch3_20,vh2_9,ch3_23,vh1_22,vh1_16,vh3_24,vh3_9,ch1_7,ch3_0,vh2_18,vh3_27,vh3_29,vh1_20,ch2_5,vh1_7,vh3_23,ch3_12,vh2_15,ch3_9,vh3_16,vh1_3,vh1_17,ch3_13,vh3_26,ch3_28,vh1_25,ch2_8,ch1_29,ch2_17,ch2_27,vh1_6,vh3_22,ch1_19,ch1_0,ch2_11,vh2_17,ch1_15,vh1_14,vh2_16,vh2_20,ch2_2,vh3_15,vh1_13,ch2_7,vh1_28,ch2_14,ch2_13,ch2_25,ch3_18,vh3_10,vh2_25,vh3_14,ch1_18,ch3_6,vh2_2,vh1_10,vh2_19,ch2_20,ch1_10,ch1_12,ch1_2,ch2_12,vh2_1,vh1_5,vh1_23,ch2_3,ch2_19,ch2_15,ch1_5,vh1_9,ch3_10,ch3_2,ch1_27,vh2_12,ch1_11,vh3_4,vh1_8,ch3_16,ch1_17,ch1_22,ch1_26,vh2_3,ch1_6,vh3_1,ch2_16,ch1_1,vh3_0,ch3_19,vh2_22,vh2_24,vh2_0,vh1_0,vh3_25,ch1_24,vh1_19,vh3_12,vh2_27,vh3_19,vh3_5,ch2_4,ch3_8,ch3_4,ch1_25,vh2_29,ch3_27,vh2_23,vh3_11,ch2_21,vh2_13,ch1_3,vh2_5,ch3_11,ch2_24,ch2_26,ch2_28,ch1_4,ch3_25,ch3_22,ch1_28,ch3_15,ch1_20,ch2_22,ch1_9,vh2_28,vh2_10,ch1_14,vh1_4,ch3_26,vh2_7,vh3_17,vh1_21,vh1_1,vh1_26,vh3_3,ch2_0,ch3_29,vh2_6,ch3_21,ch2_29,ch2_6,vh1_11
2025-08-07T06:37:45.000Z,247,13,,,0,5.510185821418046e-41,2.890625,2.890625,5.510185821418046e-41,,,7.346867718608583e-41,0,5.510185821418046e-41,2.200000047683716,0,,0,,3.200000047683716,,7.346867718608583e-41,,,5.510185821418046e-41,0,2.9000000953674316,,7.346867718608583e-41,,2,0,,689449e1ede92c1d45c7814a,,2.890625,0,,0,0,,5.510185821418046e-41,2.890625,,5.510185821418046e-41,0,0,,,2,2.1875,,,,0,7.346867718608583e-41,0,,2.890625,,5.510185821418046e-41,,0,0,5.510185821418046e-41,,2.890625,0,3.1875,0,7.346867718608583e-41,3.200000047683716,0,,5.510185821418046e-41,0.796875,3.200000047683716,,4.09375,0,,,2.200000047683716,,0,7.346867718608583e-41,0,3.1875,7.346867718608583e-41,7.346867718608583e-41,2.890625,,,,2.890625,2.890625,,0,,3.1875,5.510185821418046e-41,2.9000000953674316,2.890625,3.1875,,0,0,2.200000047683716,2.200000047683716,7.346867718608583e-41,2.9000000953674316,0,2.9000000953674316,2.890625,2.9000000953674316,,2.9000000953674316,,0,0,2.0093750953674316,2.890625,5.510185821418046e-41,,2.890625,,3.1875,2.0093750953674316,,5.510185821418046e-41,,,,10,,2,0,,,,,3.1875,2.890625,2.890625,2,,2.9000000953674316,,,7.346867718608583e-41,,2.0093750953674316,,2.9000000953674316,3.1875,3.200000047683716,3.1875,2.9000000953674316,5.510185821418046e-41,2.890625,2.890625,0,2.9000000953674316,3.1875,2,,,1.8366818971905377e-41,0,2.9000000953674316,,,0,0,0,,2,5.510185821418046e-41,,5.510185821418046e-41,7.346867718608583e-41,3.1875,0
2025-08-07T06:38:15.000Z,247,13,,,0,0,5.510185821418046e-41,0,0,,,2.299999952316284,0,0,2.296875,0,,0,,2.296875,,2.299999952316284,,,0,0,2.003124952316284,,0,,2.796875,1.8366818971905377e-41,,689449e1324f95dcd6c9b4d2,,2.796875,0,,0,0,,0,0,,0,0,0,,,2.003124952316284,2.296875,,,,0,2.299999952316284,0,,0,,0,,0,0,0,,0,0,1.8366818971905377e-41,1.8366818971905377e-41,2.299999952316284,0,0,,2.796875,0.796875,0,,2,0,,,2.296875,,0,0,0,0,2.296875,2.299999952316284,0,,,,2.799999952316284,0,,0,,1.8366818971905377e-41,2.796875,2.003124952316284,2.796875,1.8366818971905377e-41,,0,0,0,0,0,2.003124952316284,0,0,0,0,,2,,0,0,2.003124952316284,2.796875,2.796875,,2.796875,,1.8366818971905377e-41,2.003124952316284,,0,,,,2.890625,,2.799999952316284,0,,,,,1.8366818971905377e-41,0,0,2.799999952316284,,0,,,2.299999952316284,,2,,0,1.8366818971905377e-41,2.296875,1.8366818971905377e-41,2,0,0,2,2.890625,2,2.296875,2.003124952316284,,,0,0,0,,,0,0,0,,2.799999952316284,0,,0,2.299999952316284,2.296875,0
2025-08-07T06:38:45.000Z,247,13,,,0,0,0,0,2.796875,,,1.8366818971905377e-41,0,0,2.299999952316284,0,,0,,1.8366818971905377e-41,,0,,,0,0,0,,1.8366818971905377e-41,,0,0,,68944a1d324f95dcd6c9b4ee,,0,0,,0,0,,0,0,,0,0,0,,,0,0,,,,0,1.8366818971905377e-41,0,,0,,0,,0,0,0,,0,0,3.296875,0,1.8366818971905377e-41,3.296875,0,,0,0.796875,3.296875,,0,0,,,2.299999952316284,,0,2.299999952316284,0,2.296875,1.8366818971905377e-41,0,0,,,,0,1.8366818971905377e-41,,0,,0,0,0,0,0,,0,0,2.296875,2.296875,1.8366818971905377e-41,0,0,0,0,0,,0,,0,0,0,0,0,,0,,3.296875,0,,0,,,,4.5,,0,0,,,,,0,0,0,0,,0,,,1.8366818971905377e-41,,0,,0,3.296875,1.8366818971905377e-41,0,0,0,0,0,3.5,0,2.296875,0,,,0,0,0,,,0,0,0,,0,0,,0,0,2.299999952316284,0
2025-08-07T06:39:15.000Z,247,13,,,0,0,0,0,0,,,0,0,0,7.346867718608583e-41,0,,0,,0,,0,,,0,0,0,,0,,0,0,,68944a1d324f95dcd6c9b4f0,,0,0,,0,0,,0,0,,0,0,0,,,0,2.1875,,,,0,0,0,,0,,0,,0,0,0,,0,0,0,0,0,0,0,,0,1.59375,0,,0,0,,,7.346867718608583e-41,,0,0,0,0,0,3.6733637943810755e-41,0,,,,0,0,,0,,2.1875,0,0,0,0,,0,0,2.200000047683716,2.200000047683716,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,,0,,,,0,,0,0,,,,,2.1875,0,0,0,,0,,,0,,0,,0,0,3.09375,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,,0,0,,0,7.346867718608583e-41,0,0
2025-08-07T06:39:45.000Z,247,13,,,0,,,,,,,7.346867718608583e-41,,,3.1875,,,,,3.1875,,7.346867718608583e-41,,,,,2.799999952316284,,7.346867718608583e-41,,2,0,,68944a59324f95dcd6c9b504,,2.796875,,,,,,,,,,,,,,2,,,,,,7.346867718608583e-41,,,,,,,,,,,,,3.1875,2.799999952316284,7.346867718608583e-41,7.346867718608583e-41,,,4.006249904632568,0,7.346867718608583e-41,,4,,,,3.1875,,,7.346867718608583e-41,,0,0,7.346867718608583e-41,,,,,2,,,,,3.1875,2.003124952316284,2.799999952316284,2,2.1875,,,,7.346867718608583e-41,7.346867718608583e-41,7.346867718608583e-41,2.796875,,,,2.799999952316284,,2.799999952316284,,,,2,2.796875,2.003124952316284,,0,,3.1875,2,,,,,,,,2,,,,,,2.1875,,,2,,,,,7.346867718608583e-41,,4.006249904632568,,,3.1875,3.1875,2.1875,2.799999952316284,,,2.799999952316284,,2.799999952316284,2.1875,2,,,0,,,,,,,,,2.796875,,,,7.346867718608583e-41,2.1875,
2025-08-07T06:40:15.000Z,247,13,,,0,0,0,2,0,,,0,0,0,0,0,,0,,7.346867718608583e-41,,0,,,0,0,0,,3.1875,,0,0,,68944a59ede92c1d45c7814e,,0,0,,0,0,,0,2,,0,0,0,,,2.890625,3.1875,,,,0,0,0,,2,,5.510185821418046e-41,,0,0,0,,2,0,0,0,0,3.1875,0,,0,0.7015625238418579,3.1875,,0,0,,,0,,0,2.1875,0,7.346867718608583e-41,0,0,2,,,,0,2,,0,,3.1875,0,0,0,0,,0,0,7.346867718608583e-41,7.346867718608583e-41,2.1875,0,0,2.890625,2,0,,0,,0,0,0,0,0,,5.510185821418046e-41,,0,2.890625,,0,,,,8,,0,0,,,,,2.1875,2,2,0,,0,,,0,,0,,0,0,7.346867718608583e-41,0,0,5.510185821418046e-41,2,0,0,0,7.346867718608583e-41,0,,,0,0,2.890625,,,0,0,0,,0,0,,0,7.346867718608583e-41,7.346867718608583e-41,0
2025-08-07T06:40:45.000Z,247,13,,,0,0,0,0,0,,,2.200000047683716,0,0,2.1968750953674316,0,,0,,2.200000047683716,,2.200000047683716,,,0,0,0,,0,,0,2,,68944a956236b1e41bc93629,,0,0,,0,0,,0,0,,0,0,0,,,3.5,2.1875,,,,0,0,0,,0,,0,,0,0,0,,0,0,7.346867718608583e-41,0,2.200000047683716,2.200000047683716,0,,2,0.69921875,2.200000047683716,,0,0,,,2.1968750953674316,,0,0,0,2.1968750953674316,7.346867718608583e-41,2.200000047683716,0,,,,2,0,,0,,0,2,2,2,2.1875,,0,0,3.890625,3.890625,3.890625,0,0,0,0,0,,0,,0,0,0,0,2,,0,,7.346867718608583e-41,3.5,,0,,,,4.1875,,0,0,,,,,0,0,0,0,,3,,,0,,0,,3,7.346867718608583e-41,2.200000047683716,2.1875,2,0,0,2,0,2,0,0,,,0,0,0,,,0,0,0,,7.346867718608583e-41,0,,0,7.346867718608583e-41,0,0
2025-08-07T06:41:15.000Z,247,13,,,0,4,2,2,0,,,1.8366818971905377e-41,0,0,3.299999952316284,0,,0,,3.299999952316284,,1.8366818971905377e-41,,,2.796875,0,0,,0,,0,0,,68944a956236b1e41bc9362b,,0,0,,0,0,,2,1.8366818971905377e-41,,0,0,0,,,2.890625,0,,,,0,0,0,,0,,2,,0,0,0,,1.8366818971905377e-41,0,0,0,1.8366818971905377e-41,3.299999952316284,0,,0,0.7015625238418579,3.299999952316284,,0,0,,,3.299999952316284,,0,0,0,1.8366818971905377e-41,0,1.8366818971905377e-41,0,,,,0,2,,0,,3.296875,0,0,0,2.296875,,0,0,2.299999952316284,2.299999952316284,2.299999952316284,0,0,0,0,0,,0,,0,0,0,0,0,,5.510185821418046e-41,,2.296875,2.890625,,0,,,,9.0625,,0,0,,,,,2.296875,2,1.8366818971905377e-41,0,,0,,,0,,0,,0,0,3.299999952316284,2.296875,0,2,2,0,2,0,0,0,,,0,0,0,,,0,0,0,,0,2.796875,,2.796875,0,0,0
2025-08-07T06:41:46.000Z,247,13,,,0,1.8366818971905377e-41,0,0,0,,,0,0,2.003124952316284,1.8366818971905377e-41,0,,0,,1.8366818971905377e-41,,0,,,0,0,0,,0,,0,0,,68944ad16236b1e41bc93636,,0,0,,0,0,,1.8366818971905377e-41,2,,0,0,0,,,0,0,,,,0,0,0,,2,,1.8366818971905377e-41,,0,0,0,,2,0,0,0,0,3.296875,0,,0,0.298828125,3.296875,,2.890625,0,,,1.8366818971905377e-41,,0,0,0,1.8366818971905377e-41,0,0,2.796875,,,,0,0,,0,,0,0,0,0,0,,0,0,2.299999952316284,2.296875,2.296875,0,0,2.799999952316284,2.796875,0,,0,,0,0,0,0,0,,0,,0,0,,2,,,,9.25,,0,0,,,,,2.296875,0,2.796875,0,,2.796875,,,0,,0,,2.796875,0,1.8366818971905377e-41,0,0,1.8366818971905377e-41,0,0,0,0,0,0,,,5.510185821418046e-41,0,2.799999952316284,,,0,0,0,,0,1.8366818971905377e-41,,0,0,0,0
2025-08-07T06:42:16.000Z,247,13,,,0,0,0,2.796875,1.8366818971905377e-41,,,2.296875,,1.8366818971905377e-41,1.8366818971905377e-41,,,,,2.309375047683716,,2.299999952316284,,,0,,0,,0,,0,0,,68944ad16236b1e41bc93638,,0,,,,,,0,2.796875,,1.8366818971905377e-41,,,,,0,0,,,,,3.200000047683716,,,2.796875,,1.8366818971905377e-41,,,,0,,2.796875,,1.8366818971905377e-41,0,2.296875,3.1875,,,0,0,3.1875,,2.890625,,,,1.8366818971905377e-41,,,2.296875,,2.299999952316284,3.190624952316284,2.309375047683716,2,,,,0,2,,,,7.346867718608583e-41,0,0,0,7.346867718608583e-41,,,,2.296875,2.296875,4.59375,0,,2.796875,2,0,,0,,,2,0,0,0,,0,,1.8366818971905377e-41,0,,1.8366818971905377e-41,,,,,,0,,,,,,7.346867718608583e-41,2.796875,2.796875,0,,1.8366818971905377e-41,,,3.200000047683716,,0,,1.8366818971905377e-41,1.8366818971905377e-41,3.200000047683716,7.346867718608583e-41,0,1.8366818971905377e-41,2,0,0,0,3.1875,0,,,5.510185821418046e-41,,2.796875,,,,,,,1.8366818971905377e-41,0,,0,3.1875,3.190624952316284,
2025-08-07T06:42:46.000Z,247,13,,,2,0,2.890625,2.890625,5.510185821418046e-41,,,0,0,2,1.8366818971905377e-41,0,,0,,1.8366818971905377e-41,,0,,,5.510185821418046e-41,0,0,,0,,2,0,,68944b0dede92c1d45c78171,,0,0,,0,0,,0,2,,5.510185821418046e-41,0,0,,,3.5,0,,,,0,0,0,,0,,5.510185821418046e-41,,0,0,5.510185821418046e-41,,0,0,0,0,0,3.299999952316284,0,,0,0.5,3.299999952316284,,3.5,0,,,1.8366818971905377e-41,,0,2.296875,0,1.8366818971905377e-41,0,0,0,,,,2,2.890625,,0,,2.296875,2,2,2,2.296875,,0,0,2.299999952316284,2.299999952316284,2.299999952316284,0,0,2.890625,0,0,,0,,0,0,0,0,2,,0,,3.296875,0,,2,,,,0,,2,0,,,,,2.296875,2.890625,2,2,,0,,,0,,0,,0,0,1.8366818971905377e-41,2.296875,2,5.510185821418046e-41,2.890625,2,0,2,0,2,,,2,0,2.890625,,,0,0,0,,0,0,,5.510185821418046e-41,0,1.8366818971905377e-41,0
2025-08-07T06:43:16.000Z,247,13,,,0,2.003124952316284,0,1.8366818971905377e-41,0,,,3.200000047683716,0,1.8366818971905377e-41,3.200000047683716,0,,0,,3.200000047683716,,3.200000047683716,,,0,0,0,,7.346867718608583e-41,,0,0,,68944b0dede92c1d45c78173,,0,0,,0,0,,2.003124952316284,0,,0,0,0,,,0,0,,,,0,7.346867718608583e-41,0,,0,,2.799999952316284,,0,0,0,,0,0,3.200000047683716,0,3.200000047683716,3.200000047683716,0,,0,0,3.200000047683716,,0,0,,,3.200000047683716,,0,7.346867718608583e-41,0,0,3.1875,3.200000047683716,2.796875,,,,0,0,,0,,2.1875,0,0,0,2.200000047683716,,0,0,2.200000047683716,2.200000047683716,7.346867718608583e-41,0,0,2.799999952316284,2.796875,0,,0,,0,2.796875,0,0,0,,0,,3.200000047683716,0,,0,,,,5.78125,,0,0,,,,,2.1875,1.8366818971905377e-41,2.796875,0,,2.796875,,,7.346867718608583e-41,,0,,2.796875,3.200000047683716,3.200000047683716,2.200000047683716,0,2.799999952316284,0,0,1.8366818971905377e-41,0,2.1875,0,,,0,0,2.799999952316284,,,0,0,0,,7.346867718608583e-41,0,,0,3.1875,2.1875,0
2025-08-07T06:43:45.000Z,247,13,,,0,1.8366818971905377e-41,2.796875,2.796875,1.8366818971905377e-41,,,0,0,1.8366818971905377e-41,0,0,,0,,0,,0,,,0,0,0,,0,,0,2.890625,,68944b496236b1e41bc93648,,0,0,,0,0,,1.8366818971905377e-41,2.796875,,1.8366818971905377e-41,0,0,,,0,0,,,,0,0,0,,2.796875,,1.8366818971905377e-41,,0,0,1.8366818971905377e-41,,2.796875,0,0,5.510185821418046e-41,0,0,0,,2.890625,0,0,,0,0,,,0,,0,0,0,0,0,0,2.796875,,,,2.0093750953674316,0,,0,,0,2,0,2,0,,0,0,0,0,0,0,0,2.796875,2.796875,0,,0,,0,2.796875,0,5.510185821418046e-41,2,,0,,0,2,,1.8366818971905377e-41,,,,10.0625,,0,0,,,,,0,2.796875,2.796875,0,,1.8366818971905377e-41,,,0,,2,,1.8366818971905377e-41,0,0,0,0,1.8366818971905377e-41,0,0,1.8366818971905377e-41,0,0,0,,,0,0,2.796875,,,0,0,0,,2.890625,0,,0,0,0,0
2025-08-07T06:44:16.000Z,247,13,,,0,2,2.890625,2.890625,5.510185821418046e-41,,,0,0,2.0093750953674316,0,0,,0,,0,,0,,,5.510185821418046e-41,0,0,,7.346867718608583e-41,,0,0,,68944b49324f95dcd6c9b531,,0,0,,0,0,,2,2.890625,,5.510185821418046e-41,0,0,,,0,0,,,,0,3.6733637943810755e-41,0,,2.890625,,2,,0,0,5.510185821418046e-41,,2.890625,0,2.1875,0,0,0,0,,0,0,0,,0,0,,,0,,0,7.346867718608583e-41,0,3.106250047683716,3.6733637943810755e-41,0,2,,,,0,2.890625,,0,,0,0,0,0,0,,0,0,0,0,4.400000095367432,0,0,2,2,0,,0,,0,2.890625,0,0,0,,0,,2.1875,0,,2.0093750953674316,,,,11.6875,,0,0,,,,,0,2.890625,2.890625,0,,5.510185821418046e-41,,,3.6733637943810755e-41,,0,,5.510185821418046e-41,2.1875,0,0,0,2,2.890625,0,5.510185821418046e-41,0,3.09375,0,,,0,0,2,,,0,0,0,,0,5.510185821418046e-41,,5.510185821418046e-41,0,3.09375,0
2025-08-07T06:44:46.000Z,247,13,,,0,2,0,2,0,,,0,0,0,0,0,,0,,0,,0,,,0,0,0,,0,,0,0,,68944b85324f95dcd6c9b542,,0,0,,0,0,,2,2,,2,0,0,,,2.796875,0,,,,0,0,0,,2,,2,,0,0,0,,2,0,0,0,0,0,0,,0,1.09375,0,,2.796875,0,,,0,,0,0,0,0,0,0,2,,,,0,2,,0,,0,0,0,1.8366818971905377e-41,0,,0,0,0,0,0,0,0,2,2,0,,0,,0,0,0,0,0,,1.8366818971905377e-41,,0,0,,2,,,,9.6875,,0,0,,,,,0,2,2,0,,2,,,0,,2.796875,,0,0,0,0,0,2,2,0,2,0,0,0,,,1.8366818971905377e-41,0,2,,,0,0,0,,0,2,,2,0,0,0
2025-08-07T06:45:46.000Z,247,13,,,0,3,0,0,3,,,0,0,3,0,0,,0,,0,,0,,,0,0,0,,0,,0,0,,68944bc1ede92c1d45c78193,,0,0,,0,0,,0,0,,0,0,0,,,0,0,,,,0,0,0,,0,,0,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,2.890625,0,,,0,,0,0,0,0,0,0,0,,,,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,,0,,,,6,,0,0,,,,,0,0,0,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,3,0,0,0,,,5.510185821418046e-41,0,0,,,0,0,0,,0,0,,0,0,0,0
2025-08-07T06:46:15.000Z,247,13,,,0,1.8366818971905377e-41,0,2.796875,1.8366818971905377e-41,,,0,0,0,1.8366818971905377e-41,0,,0,,1.8366818971905377e-41,,0,,,0,0,0,,1.8366818971905377e-41,,0,0,,68944bc1324f95dcd6c9b558,,0,0,,0,0,,1.8366818971905377e-41,2,,1.8366818971905377e-41,0,0,,,3.5,0,,,,0,0,0,,2,,1.8366818971905377e-41,,0,0,0,,2,0,2.296875,0,0,3.299999952316284,0,,0,0,3.299999952316284,,2.890625,0,,,1.8366818971905377e-41,,0,1.8366818971905377e-41,0,1.8366818971905377e-41,0,0,2.796875,,,,0,2,,0,,2.296875,0,0,5.510185821418046e-41,2.296875,,0,0,2.299999952316284,2.299999952316284,2.296875,0,0,2.796875,2.796875,0,,0,,0,0,0,0,0,,0,,0,0,,0,,,,9,,0,0,,,,,2.296875,2.796875,2,0,,0,,,0,,2.890625,,0,2.296875,1.8366818971905377e-41,2.296875,0,1.8366818971905377e-41,2,0,0,0,0,0,,,5.510185821418046e-41,0,2.796875,,,0,0,0,,0,1.8366818971905377e-41,,0,0,0,0
2025-08-07T06:46:45.000Z,247,13,,,0,2,2,0,2,,,3.299999952316284,0,2,3.299999952316284,0,,0,,3.299999952316284,,1.8366818971905377e-41,,,2.796875,0,0,,0,,0,2,,68944bfd324f95dcd6c9b568,,2,0,,0,0,,2,1.8366818971905377e-41,,0,0,0,,,3.5,0,,,,0,0,0,,1.8366818971905377e-41,,2,,0,0,2.796875,,1.8366818971905377e-41,0,0,2,3.299999952316284,3.299999952316284,0,,0,0,3.299999952316284,,2,0,,,3.299999952316284,,0,0,0,0,3.296875,0,2,,,,2,0,,0,,0,2,2,2,3.299999952316284,,0,0,2.296875,2.296875,0,0,0,1.8366818971905377e-41,2,2,,0,,0,2.796875,0,0,2,,0,,1.8366818971905377e-41,0,,2,,,,10.0625,,0,0,,,,,0,0,1.8366818971905377e-41,0,,2.796875,,,0,,0,,2.796875,0,1.8366818971905377e-41,3.299999952316284,2,2,0,2,1.8366818971905377e-41,2,0,0,,,0,0,1.8366818971905377e-41,,,0,0,0,,2.003124952316284,2.796875,,2.796875,3.296875,0,0
2025-08-07T06:47:15.000Z,247,13,,,0,5.510185821418046e-41,2.890625,2,0,,,1.8366818971905377e-41,0,5.510185821418046e-41,2.299999952316284,0,,0,,3.200000047683716,,7.346867718608583e-41,,,5.510185821418046e-41,0,0,,2.296875,,0,0,,68944bfdede92c1d45c7819d,,0,0,,0,0,,5.510185821418046e-41,2.890625,,0,0,0,,,2.890625,0,,,,0,0,0,,2.890625,,0,,0,0,5.510185821418046e-41,,0,0,0,0,1.8366818971905377e-41,3.1875,0,,0,0,3.1875,,2.890625,0,,,2.299999952316284,,0,2.296875,0,2.299999952316284,1.8366818971905377e-41,7.346867718608583e-41,2.890625,,,,0,2.890625,,0,,2.296875,0,0,5.510185821418046e-41,0,,0,0,2.299999952316284,2.299999952316284,2.309375047683716,0,0,0,2.890625,0,,0,,0,2,0,0,0,,5.510185821418046e-41,,3.1875,0,,5.510185821418046e-41,,,,9,,0,0,,,,,2.296875,2,2.890625,0,,0,,,0,,2.890625,,5.510185821418046e-41,0,3.200000047683716,0,0,5.510185821418046e-41,2.890625,0,0,0,1.8366818971905377e-41,0,,,5.510185821418046e-41,0,2.890625,,,0,0,0,,0,0,,5.510185821418046e-41,0,1.8366818971905377e-41,0
2025-08-07T06:47:45.000Z,247,13,,,0,2.0093750953674316,0,2,2,,,0,0,2.0093750953674316,0,0,,0,,0,,0,,,2.890625,0,0,,0,,0,0,,68944c396236b1e41bc9365b,,0,0,,0,0,,5.510185821418046e-41,2.9000000953674316,,2,0,0,,,0,0,,,,0,0,0,,2.9000000953674316,,2.0093750953674316,,0,0,2.890625,,2.9000000953674316,0,0,0,0,0,0,,0,1.1953125,0,,0,0,,,0,,0,0,0,0,0,0,2.9000000953674316,,,,0,2,,0,,0,0,0,5.510185821418046e-41,0,,0,0,0,0,0,0,0,2.890625,2.890625,0,,0,,0,0,0,0,0,,0,,0,0,,2.9000000953674316,,,,13.5625,,0,0,,,,,0,2,2.9000000953674316,0,,5.510185821418046e-41,,,0,,2.890625,,5.510185821418046e-41,0,0,0,0,2.0093750953674316,2,0,2,0,0,0,,,0,0,2.890625,,,0,0,0,,0,2.890625,,2.890625,0,0,0
2025-08-07T06:48:15.000Z,247,13,,,0,0,0,0,3.59375,,,3.200000047683716,0,0,3.1875,0,,0,,3.200000047683716,,3.200000047683716,,,0,0,2,,1.8366818971905377e-41,,2.0093750953674316,0,,68944c39ede92c1d45c781a5,,0,0,,0,0,,0,0,,0,0,0,,,2,0,,,,0,3.1875,0,,0,,0,,0,0,0,,0,0,2.309375047683716,2.9000000953674316,3.200000047683716,3.1875,0,,2.0093750953674316,1.1953125,3.1875,,2,0,,,3.1875,,0,2.299999952316284,0,1.8366818971905377e-41,3.1875,3.200000047683716,0,,,,0,3.6733637943810755e-41,,0,,3.200000047683716,0,2.890625,1.8366818971905377e-41,7.346867718608583e-41,,0,0,1.8366818971905377e-41,7.346867718608583e-41,4.59375,2,0,0,0,2.9000000953674316,,2.0093750953674316,,0,0,0,2,5.510185821418046e-41,,2,,7.346867718608583e-41,2,,0,,,,3.59375,,2.0093750953674316,0,,,,,2.309375047683716,0,0,2.890625,,0,,,3.200000047683716,,4.112500190734863,,0,2.309375047683716,3.200000047683716,7.346867718608583e-41,2.890625,0,0,2.9000000953674316,0,2.890625,3.1875,2.890625,,,0,0,0,,,0,0,0,,2.903125047683716,0,,0,3.1875,1.8366818971905377e-41,0
2025-08-07T06:48:45.000Z,247,13,,,0,2.796875,0,0,0,,,2.299999952316284,0,2.796875,2.299999952316284,0,,0,,1.8366818971905377e-41,,2.296875,,,0,0,0,,0,,0,0,,68944c75324f95dcd6c9b57e,,0,0,,0,0,,0,0,,0,0,0,,,2.890625,1.8366818971905377e-41,,,,0,2.296875,0,,0,,0,,0,0,0,,0,0,1.8366818971905377e-41,0,2.299999952316284,2.299999952316284,0,,0,0,2.299999952316284,,2.890625,0,,,2.299999952316284,,0,0,0,0,2.296875,2.296875,0,,,,0,0,,0,,1.8366818971905377e-41,0,0,5.510185821418046e-41,2.299999952316284,,0,0,2.296875,2.296875,0,0,0,0,1.8366818971905377e-41,0,,0,,0,0,0,0,0,,5.510185821418046e-41,,1.8366818971905377e-41,0,,0,,,,4,,0,0,,,,,1.8366818971905377e-41,0,0,0,,0,,,2.296875,,2.890625,,0,1.8366818971905377e-41,1.8366818971905377e-41,2.299999952316284,0,0,0,0,0,0,0,0,,,5.510185821418046e-41,0,0,,,0,0,0,,1.8366818971905377e-41,0,,0,2.296875,0,0
2025-08-07T06:49:15.000Z,247,13,,,0,0,2.890625,2,0,,,0,0,2.9000000953674316,1.8366818971905377e-41,0,,0,,1.8366818971905377e-41,,0,,,2.9000000953674316,0,0,,0,,0,0,,68944c75ede92c1d45c781b8,,0,0,,0,0,,0,2.9000000953674316,,0,0,0,,,0,0,,,,0,1.8366818971905377e-41,0,,2.9000000953674316,,0,,0,0,2.9000000953674316,,2.9000000953674316,0,0,0,0,3.296875,0,,0,1.3984375,3.296875,,0,0,,,1.8366818971905377e-41,,0,2.296875,0,3.299999952316284,1.8366818971905377e-41,0,2.0093750953674316,,,,0,2.890625,,0,,0,0,0,0,0,,0,0,2.296875,2.296875,2.299999952316284,0,0,2.0093750953674316,2.0093750953674316,0,,0,,0,2,0,0,0,,0,,3.296875,0,,2.9000000953674316,,,,12.5625,,0,0,,,,,0,2,2.9000000953674316,0,,2.9000000953674316,,,1.8366818971905377e-41,,0,,2.9000000953674316,0,1.8366818971905377e-41,0,0,0,2.890625,0,0,0,3.296875,0,,,0,0,2.0093750953674316,,,0,0,0,,0,2.890625,,2.9000000953674316,0,3.299999952316284,0
